opeid6,level,sector,hbcu,completion_rate_150,share_outstanding_ug_5,cdr3_wgtd,pct25_earn_wne_p10,est_fte,white_share,black_share,hisp_share,asian_share,aian_share,nhpi_share,twomore_share,nra_share,unkn_share
1282,Two-year,Public 2-year,0,.31850001,1.06510737509419,.0018655,15300,4911,.134,.0574,.452,.2338,.0039,.0052,.0406,.0169,.0563
1284,Four-year,Public 4-year,0,.23999999,.9852696093505,.0003975,19300,12559,.1872,.0138,.5306999999999999,.0754,.0022,.0021,.0144,.0134,.1609
1285,Two-year,Public 2-year,0,.35980001,1.03139135889484,.010269,19400,10469,.3997,.0271,.3637,.0542,.0033,.0016,.0505,.0725,.0275
1286,Four-year,Public 4-year,0,.2766,.89629819702229,.0016199,16800,19784,.2541,.0858,.4034,.0913,.0017,.0017,.0477,.1038,.0104
1287,Two-year,Public 2-year,0,.36680001,.87170213171475,.001105,17800,11414,.463,.0217,.357,.0436,.006,.0032,.0473,.0112,.047
1289,Four-year,Public 4-year,0,.20119999,.99360179542498,.0066296998,13500,5593,.6677000000000001,.0204,.1698,.0365,.0235,.0016,.0554,.0002,.025
1290,Two-year,Public 2-year,0,.35299999,1.1108194098994,.0053567998,14700,11809,.5558999999999999,.0296,.2678,.0641,.0046,.0035,.0623,.0085,.0036
1291,Four-year,Nonprofit 4-year,0,.59859997,.84896445915833,.0256113,20200,684,.5547,.0405,.1874,.0525,.024,.0015,.042,.006,.0915
1292,Four-year,Public 4-year,0,.28299999,1.08700791046313,.0027369999,16900,5736,.279,.1328,.3146,.1518,.0034,.0066,.0975,.0026,.0117
1293,Four-year,Nonprofit 4-year,0,.6437,.84168221402421,.036836799,23500,1964,.3811,.0548,.4224,.0358,.0027,.0114,.0342,.0212,.0364
1294,Two-year,Public 2-year,0,.2242,.89641161691171,.00189,17200,12000,.2997,.0579,.4758,.1152,.0198,.0114,.0001,.0033,.0168
1302,Four-year,Nonprofit 4-year,0,.7712,.72327013818564,.018254999,35600,3851,.4383,.0385,.2729,.1028,.0043,.0129,.0694,.0266,.0342
1305,Four-year,Nonprofit 4-year,0,.94379997,.51183148767154,.00084300002,57000,14693,.341,.0649,.1571,.2191,.0079,.0031,.0947,.1043,.0078
1307,Two-year,Public 2-year,0,.1965,.92723603078232,.0017172,14600,14654,.2157,.0523,.5623,.1289,.0054,.0018,.03,.0004,.0032
1308,Two-year,Public 2-year,0,.25940001,.88528923460372,.0017751,13700,6635,.176,.024,.7185,.0507,.0045,.0014,.0224,.0001,.0024
1309,Two-year,Public 2-year,0,.36750001,0,0,15800,2431,.2969,.0529,.5868,.0265,.0057,.0035,.0233,.0002,.0042
1312,Four-year,Public 4-year,0,.91399997,.62227272218116,.0043600001,41000,42365,.2487,.0184,.1524,.351,.0009,.0012,.0576,.1297,.04
1313,Four-year,Public 4-year,0,.86449999,.6018927216814,.0053743999,38800,35940,.2376,.022,.2239,.2731,.0018,.004,.0528,.1712,.0136
1314,Four-year,Public 4-year,0,.8337,.68179131186519,.0058888001,35400,36833,.1341,.0206,.2604,.3582,.0008,.003,.0415,.1699,.0115
1315,Four-year,Public 4-year,0,.90509999,.65589263011814,.0041196998,38800,44267,.266,.0342,.2216,.2795,.0021,.0026,.055,.1155,.0236
1316,Four-year,Public 4-year,0,.74529999,.81728736225668,.0133,31800,23585,.1142,.0391,.4102999999999999,.3432,.0016,.0041,.0394,.0371,.011
1317,Four-year,Public 4-year,0,.85900003,.60498474775767,.0060418001,38800,38103,.194,.0161,.2012,.3385,.0009,.0029,.0465,.1845,.0156
1320,Four-year,Public 4-year,0,.81849998,.7386530717524999,.0079396004,34000,26412,.3066,.0207,.261,.179,.0012,.001,.0823,.1234,.0247
1321,Four-year,Public 4-year,0,.74470001,.70080823048876,.015658399,27700,20036,.3035,.019,.276,.2231,.0008,.0016,.0803,.0783,.0174
1322,Four-year,Nonprofit 4-year,0,.73930001,.83748655102976,.018592,31100,4715,.4109,.0058,.3328,.0604,.0061,.0407,.0601,.0265,.0567
1325,Four-year,Nonprofit 4-year,0,.74980003,.71044921424612,.0106449,39000,9910,.2543,.0422,.2147,.2393,.0021,.0062,.0824,.141,.0179
1326,Four-year,Nonprofit 4-year,0,.9052,.5095426637664801,.0019411,49100,8056,.4856,.0302,.1804,.1637,.0013,.0022,.0738,.0416,.0213
1328,Four-year,Nonprofit 4-year,0,.92390001,.6110617938462301,.0046191998,45600,39943,.3922,.0458,.1526,.2075,.0012,.0024,.0582,.1274,.0127
1329,Four-year,Nonprofit 4-year,0,.73089999,.70844793796365,.0108675,41200,5187,.2243,.0322,.2095,.376,.0038,.0046,.0568,.0638,.0289
1334,Two-year,Public 2-year,0,.35969999,1.12530752939545,.0024673999,18300,7949,.2617,.0211,.6207,.0425,.0026,.0021,.0391,.0028,.0073
1335,Two-year,Public 2-year,0,.198,1.23272710772944,0,13500,7979,.2444,.0978,.5725,.0228,.0051,.0026,.0509,.0014,.0026
1338,Two-year,Public 2-year,0,.361,.90934093443096,.00064129999,20400,5071,.4026000000000001,.0243,.3005,.1862,.0021,.0019,.0633,.0079,.0113
1339,Four-year,Nonprofit 4-year,0,.66509998,.75106651297057,.027424,21700,1147,.7536,.0165,.0186,.0216,.0103,.0082,.0608,.0371,.0732
1341,Four-year,Nonprofit 4-year,0,.74779999,.57383116914774,.0097682001,31000,1313,.5782,.015,.1809,.0829,.0024,.0055,.0569,.0182,.06
1342,Four-year,Nonprofit 4-year,0,.6552,.87015882908822,.016403999,29700,1772,.2629,.046,.5102,.0681,.0047,.0035,.071,.0268,.007
1343,Four-year,Nonprofit 4-year,0,.51980001,.9953113983613801,.028658001,26800,1152,.3406,.0333,.353,.0894,.001,.0038,.0295,.1484,.001
1344,Two-year,Public 2-year,0,.26069999,1.05156621109705,0,14800,4219,.3426,.0367,.3646,.1469,.0082,.0035,.0626,.0267,.0082
1345,Four-year,Public 4-year,0,.2669,1.06035867949682,.047277801,21200,2466,.4131,.0851,.3551,.0128,.0159,.0069,.0303,.0058,.075
1346,Four-year,Public 4-year,0,.197,1.00774698601894,.011679,18800,5342,.5084,.0284,.162,.0251,.0046,.0019,.0332,.0122,.2243
1347,Four-year,Nonprofit 4-year,0,.89450002,.55694052971863,.0049588,27100,2339,.6559,.0243,.0882,.0477,.0057,.0014,.0796,.0877,.0095
1348,Four-year,Public 4-year,0,.80190003,.44602600404989,.0048671998,55800,5999,.7222,.01,.0921,.0446,.0037,.0006,.0581,.0542,.0145
1349,Four-year,Public 4-year,0,.47299999,.90517722619425,.0262808,29000,10767,.627,.0438,.2233,.0221,.0039,.002,.0446,.0112,.022
1350,Four-year,Public 4-year,0,.71149999,.79350434124641,.0130665,30800,28581,.7134999999999999,.0232,.1423,.0274,.0042,.0016,.0411,.037,.0097
1353,Four-year,Public 4-year,0,.4373,.91499142731807,.036653101,20700,2925,.4557,.0103,.1142,.0061,.2739,.0022,.1078,.0055,.0244
1355,Two-year,Public 2-year,0,.38519999,1.07792673533391,.047608402,15000,575,.4914,.0884,.3147,.0065,.0151,.0065,.028,.0366,.0129
1358,Four-year,Public 4-year,0,.35730001,.99997448243364,.0506863,21100,7737,.6824,.0233,.1891,.0156,.0056,.0048,.0438,.0128,.0228
1359,Two-year,Public 2-year,0,.42480001,.93042472697547,.0250005,21100,761,.6914,.042,.1599,.0145,.0048,.0032,.0323,.0258,.0258
1360,Four-year,Public 4-year,0,.2816,1.05427581287505,.032701898,23400,15758,.5109,.0654,.2881,.0421,.0045,.0026,.0491,.0063,.0309
1361,Two-year,Public 2-year,0,.46419999,.93102434682597,.059612401,18400,1104,.7081,.0426,.1315,.0109,.0045,0,.0245,.0444,.0335
1362,Two-year,Public 2-year,0,.3935,1.05488267145984,.041965,13000,877,.4577999999999999,.0645,.366,.0124,.0112,0,.0285,.0335,.0261
1363,Four-year,Nonprofit 4-year,0,.69120002,.92291227805583,.0174492,35100,5561,.4888,.0395,.1931,.0446,.0043,.0031,.0369,.0599,.1299
1365,Four-year,Public 4-year,0,.3229,.99576820425204,.052791201,22000,5823,.4636,.0647,.3523,.0107,.0061,.0025,.0515,.0231,.0253
1368,Two-year,Public 2-year,0,.41440001,.9801720773474401,.0218943,12800,1142,.3859,.0284,.4603,.0039,.0137,.0039,.0274,.0343,.0421
1370,Four-year,Public 4-year,0,.70770001,.72758484911127,.0089344,32000,33052,.6745,.0157,.122,.0566,.0016,.0009,.0582,.0649,.0057
1371,Four-year,Nonprofit 4-year,0,.77219999,.79058719712951,.0064944001,35900,10130,.6811,.0186,.1136,.0416,.0028,.001,.0475,.0739,.0199
1372,Four-year,Public 4-year,0,.47999999,.89073202771977,.033142202,22600,2347,.7098,.0284,.1129,.0077,.0057,.0021,.0407,.0052,.0876
1374,Four-year,Nonprofit 4-year,0,.7177,1.1274621861894,.077730797,29300,1365,.345,.3315,.195,.0072,.0054,.0009,.009,.0099,.0961
1378,Four-year,Public 4-year,0,.51359999,.90958734199316,.0344101,30900,9562,.593,.1235,.1573,.0451,.001,.0011,.0331,.0143,.0315
1379,Four-year,Nonprofit 4-year,0,.81110001,.50249281828203,.006546,38200,1941,.6952,.0417,.0857,.0484,.0011,.0011,.0373,.0734,.0161
1380,Four-year,Public 4-year,0,.49020001,.88013033260065,.0413545,28600,4765,.6008,.0981,.1948,.0437,.0016,.0006,.0271,.0002,.033
1385,Four-year,Nonprofit 4-year,0,.80510002,.62331823899766,.0096367998,49100,5092,.7724,.0227,.0719,.0268,.001,.0005,.0156,.0363,.0529
1392,Two-year,Public 2-year,0,.1533,.83180342444531,.001518,18400,3655,.4598,.1873,.2303,.0572,.0024,.0011,.0273,0,.0346
1393,Four-year,Nonprofit 4-year,0,.45140001,.9314126655405,.1294374,16800,583,.517,.1514,.1548,.0204,.0102,.0034,.0527,.0017,.0884
1397,Four-year,Nonprofit 4-year,0,.64700001,.80950480824625,.032585099,35000,6325,.6225000000000001,.119,.1234,.0329,.0036,.0008,.0071,.0432,.0474
1398,Two-year,Public 2-year,0,.24339999,.71310590382662,.0012246,16700,742,.7854,.025,.1347,.016,.002,.004,.017,0,.016
1399,Two-year,Public 2-year,0,.12620001,.91891636085166,.0043000001,17900,3371,.2993,.1868,.4011,.0432,.002,.0027,.02,.0175,.0273
1401,Four-year,For-profit 4-year,0,.19589999,1.095773781433,.1385524,23000,7004,.3811,.2613,.0847,.0078,.0081,.0027,.0426,.0122,.1996
1402,Four-year,Nonprofit 4-year,0,.77079999,.62754226059861,.0163728,44900,10492,.7675999999999999,.04,.0874,.0345,.0014,.0003,.0243,.019,.0256
1403,Four-year,Nonprofit 4-year,0,.6983,.77984615620786,.019602001,38900,8203,.7220000000000001,.0498,.1178,.0207,.0015,.0007,.0212,.0125,.0538
1406,Four-year,Public 4-year,0,.50520003,.97901296527129,.040736001,29000,8715,.5555,.1905,.1037,.0303,.0028,.0008,.042,.0042,.0703
1409,Four-year,Nonprofit 4-year,0,.63059998,.91216008154439,.018209999,33600,1809,.5688,.1399,.1561,.059,.0035,0,.0185,.0162,.0382
1414,Four-year,Nonprofit 4-year,0,.84429997,.6352422433174399,.0014607999,42200,2375,.6323,.062,.086,.037,.0009,0,.0268,.1309,.0241
1416,Four-year,Nonprofit 4-year,0,.41620001,1.11007744918566,.053742498,24000,4088,.2167,.2861,.2064,.0337,.0053,.0003,.0217,.1025,.1274
1417,Four-year,Public 4-year,0,.80486947,.6998758887963999,.010293766,39900,27876,.5403716440807977,.0733695729992329,.1326920736384556,.1127901304014318,.0013355237364698,.0005230375862951,.0319276826046195,.0812036563538737,.0257882894400409
1422,Four-year,Nonprofit 4-year,0,.57980001,.80584454442633,.040435199,29200,6433,.5406,.1533,.1358,.0377,.0029,.0006,.0352,.0499,.044
1424,Four-year,Nonprofit 4-year,0,.89359999,.53274646455219,.0036176001,33000,3540,.5363,.0592,.116,.0732,.0003,.0003,.0623,.1246,.0277
1425,Four-year,Public 4-year,0,.57700002,.82338969193153,.042920198,30400,4648,.6446,.0963,.1213,.0297,.0024,.0017,.0355,.0092,.0593
1426,Four-year,Nonprofit 4-year,0,.96600002,.58668034824888,.0008866,52200,15796,.4231,.0753,.1338,.1882,.0047,.0007,.0615,.1083,.0044
1428,Four-year,Public 4-year,1,.40079999,1.21707600773391,.089351997,21500,4318,.0832,.7392,.0694,.0052,.0026,.0016,.0568,.0407,.0013
1429,Four-year,Nonprofit 4-year,0,.42219999,1.00523068444482,.027642,29000,1098,.4712,.2534,.0726,.0315,.0055,0,.0548,.1027,.0082
1431,Four-year,Public 4-year,0,.8136,.62926840573476,.0103444,39400,22639,.7081,.0565,.0827,.0519,.0013,.0007,.0322,.0503,.0164
1433,Four-year,Nonprofit 4-year,0,.31779999,1.05289445720074,.1092438,28100,1251,.3801,.4316,.0739,.012,.0026,.0026,.0619,.0043,.031
1434,Four-year,Nonprofit 4-year,0,.79820001,.63020194659288,.0080297999,38600,11700,.5609,.0717,.1332,.0697,.0011,.0008,.0444,.0856,.0326
1436,Four-year,Nonprofit 4-year,0,.47690001,.94115741602581,.042282,32900,565,.4356,.26,.0913,.0422,.0023,0,.0422,.0047,.1218
1437,Four-year,Nonprofit 4-year,0,.75800002,.67307219506686,.0130175,37400,4880,.65,.0443,.1375,.0401,.0018,.0006,.048,.0559,.0219
1441,Four-year,Public 4-year,1,.2353,1.12870555220653,.056474999,16800,3168,.0424,.6042,.1307,.0189,.0025,.0025,.0279,.099,.0719
1443,Four-year,Nonprofit 4-year,0,.47170001,.89576169465111,.039454501,14900,1436,.5072,.1565,.1241,.0432,.0072,.0054,.0369,.0414,.0782
1444,Four-year,Nonprofit 4-year,0,.82069999,.66338148481468,.0069026998,46700,21019,.5072,.0714,.1034,.1081,.0007,.0011,.0386,.1074,.0621
1445,Four-year,Nonprofit 4-year,0,.94129997,.53796334227111,.00318,58500,13752,.5201,.0674,.1027,.0987,.0001,.0004,.0477,.1398,.023
1448,Four-year,Nonprofit 4-year,1,.6243,1.16652294256358,.045088001,29400,7668,.0222,.8863,.0092,.0141,.0013,.0052,0,.0616,0
1459,Four-year,For-profit 4-year,0,.3381747,1.242089641811618,.072844334,27500,36558,.2069451678008642,.6383776334514969,.0711286438792144,.0101698838202189,.0068358785934225,.0017237172354905,.0353864672548969,.001841780733304,.027618969130851
1460,Four-year,Nonprofit 4-year,0,.2789,1.19053504814801,.092294402,21000,1379,.0176,.5733,.2808,.0147,.0022,0,.0176,.0051,.0887
1466,Four-year,Nonprofit 4-year,0,.3633,1.1544978521838,.026531501,29500,5557,.1746,.3293,.3432,.0095,.003,.0015,.0193,.0819,.0377
1467,Four-year,Nonprofit 4-year,1,.34079999,1.30465812835485,.106522,17600,3769,.0099,.8044,.0326,.0006,.0019,.0003,.0235,.0171,.1097
1468,Four-year,Nonprofit 4-year,0,.3971,1.1408996977606,.0096775005,30400,2336,.071,.2819,.4249,.0122,0,.001,.0254,.141,.0426
1469,Four-year,Nonprofit 4-year,0,.59759998,1.01102999955241,.033722032,33900,6897,.5130333196468898,.1024522890576884,.1067174296858961,.0207029357421474,.0031190925887908,.0034694929172654,.0285135495791419,.2011619790597413,.020759885033874
1470,Four-year,Public 4-year,0,.47369999,1.01704830557953,.0070847999,16100,10893,.6342,.1143,.1444,.0221,.0046,.002,.0463,.0133,.019
1471,Four-year,Public 4-year,0,.3662,1.11020655399731,.01977,18200,5196,.599,.1297,.1725,.0189,.003,.0018,.0424,.0196,.0131
1472,Four-year,Public 4-year,0,.48010001,1.00410881712503,0,18600,1486,.6951999999999999,.1878,.0428,.0094,.0087,.002,.0267,.0134,.014
1475,Four-year,Public 4-year,0,.37450001,1.08212256802466,.0054317,15200,10210,.6014,.137,.1804,.0199,.0022,.0017,.0383,.0027,.0164
1477,Four-year,Public 4-year,0,.3195,.9888759805123,.0124488,20200,11241,.4263,.1287,.3319,.0183,.005,.0013,.0228,.026,.0398
1478,Four-year,Nonprofit 4-year,1,.2009,1.29507128585816,.0197984,12800,1655,.0403,.8657,.03,.001,.001,.001,.0238,.0021,.0351
1479,Four-year,Nonprofit 4-year,0,.5895887,.81887678450002,.01239342,40500,16930,.5785047165316817,.0652207559155153,.147721565824996,.0405723042718755,.0038812767984755,.0061423535016675,.0380847864062252,.062429649039225,.0575196760362077
1480,Four-year,Public 4-year,1,.50870001,1.22539863639591,.042114601,24300,8741,.032,.8837,.0362,.0051,.0001,0,.0379,.0051,0
1481,Four-year,Public 4-year,0,.5226,1.02271185021167,.0111872,27500,25562,.4040000000000001,.1985,.276,.0405,.0016,.0012,.0375,.0315,.0091
1482,Four-year,Nonprofit 4-year,0,.5765,.75229182184974,.0148511,23000,489,.7668,.0672,.0692,.0138,.0079,0,.0474,.0237,.004
1484,Four-year,Public 4-year,0,.37799999,1.0712352516205,.0057652001,18100,16780,.4651,.285,.1087,.0427,.003,.0044,.0337,.0056,.0519
1485,Four-year,Public 4-year,0,.29609999,1.05667495053688,.0193638,14000,697,.533,.1002,.2677,.0159,.0024,.0037,.0306,.0122,.0342
1486,Four-year,Nonprofit 4-year,1,.36140001,1.32876832298782,.1046496,14500,1227,.0072,.667,.0797,0,0,.0009,.0081,.1665,.0707
1487,Four-year,Nonprofit 4-year,0,.67989999,.87993394007779,.016879501,24400,2154,.7796,.0297,.083,.0252,.004,.002,.0357,.0352,.0055
1488,Four-year,Nonprofit 4-year,0,.64179999,.8864141718587,.0273546,27000,3164,.7127,.0641,.1223,.0334,.0113,.0008,.006,.0323,.0173
1489,Four-year,Public 4-year,0,.82880002,.9273572467451801,.0091535999,30900,38932,.6038,.0862,.2127,.0249,.002,.0013,.0389,.0168,.0133
1490,Four-year,Public 4-year,0,.4425,.98426964345276,.0139062,15400,3263,.6723,.129,.0658,.0282,.0058,.0002,.0408,.0051,.0527
1493,Four-year,Public 4-year,0,.3872,.96377760381803,.0070012002,17100,11778,.4877,.1668,.2645,.0157,.0032,.0009,.0266,.0101,.0244
1495,Four-year,Nonprofit 4-year,0,.52710003,1.00417151106403,.0097040003,30900,3800,.53,.2072,.1233,.0268,.0032,.0042,.0335,.0719,0
1499,Two-year,Nonprofit 2-year,0,.70649558,1.12967422064991,.14684801,14355.43792107796,1766,.120346583253128,.4417605389797882,.3542062560153995,.025981135707411,.0048005774783446,.0048067372473532,.025018479307026,0,.0231000962463908
1500,Four-year,Public 4-year,0,.3125,1.04732099883873,.032892998,19900,28626,.1562,.3225,.3706,.028,.0022,.0029,.035,.048,.0345
1501,Four-year,Public 4-year,0,.50700003,.82600766994023,.0143849,16200,2422,.7248,.1699,.0634,.0106,.0037,.0008,.024,.0008,.002
1502,Four-year,Public 4-year,0,.40000001,.9527011074259299,.025418401,17400,3265,.5502,.098,.2336,.0375,.0059,.004,.0281,.0086,.034
1504,Four-year,Public 4-year,0,.37869999,1.10270497647994,.0101824,17400,6934,.6072,.0955,.1985,.0227,.003,.0018,.0295,.0233,.0185
1505,Four-year,Nonprofit 4-year,0,.54720002,.95681774603309,.014553,20800,3367,.4672000000000001,.1094,.1604,.0123,.0018,.0014,.015,.1741,.0583
1506,Four-year,Public 4-year,0,.3466,1.07018965432102,.0035550001,16700,46758,.054,.1415,.7006999999999999,.0088,.0008,.0006,.0073,.0656,.0207
1508,Four-year,Public 4-year,0,.52530003,0,0,16700,848,.6529000000000001,.2669,.0689,0,.0013,0,.0063,.0038,0
1509,Four-year,Nonprofit 4-year,0,.5025,1.10702698877619,.0112574,27500,13074,.2848,.1402,.3379,.1026,.0027,.001,.0369,.0595,.0344
1510,Four-year,Public 4-year,0,.35210001,.82064080423458,.0073675001,15200,4081,.6651,.0927,.1063,.0279,.0049,.013,.0604,.0109,.0188
1512,Four-year,Public 4-year,0,.37439999,1.04553862439823,.0083558001,19600,20953,.299,.2752,.3174,.0238,.0022,.0022,.0255,.0173,.0374
1513,Four-year,Public 4-year,0,.28960001,.81468220613913,.0116802,16100,7021,.6237,.1727,.0767,.0333,.0075,.0039,.0598,.0042,.0181
1514,Four-year,Public 4-year,0,.2687,.98456166315436,.0100293,18200,7537,.4908,.1727,.2438,.0233,.003,.001,.0325,.0119,.0211
1515,Four-year,Nonprofit 4-year,0,.74129999,.95401017533848,.0122016,26200,3549,.5476,.0498,.2011,.0331,.0019,0,.0412,.0856,.0397
1519,Four-year,Public 4-year,0,.57300001,1.08975073551077,.012768,19800,10655,.5477,.1408,.1933,.0302,.002,.0014,.0422,.0291,.0133
1520,Four-year,Public 4-year,0,.41409999,1.12921372194562,.010229,16700,11642,.4459,.1643,.268,.0283,.0023,.0026,.0388,.0244,.0256
1521,Four-year,Nonprofit 4-year,0,.4217,.98718085320233,.036872301,21300,6320,.5862000000000001,.1395,.2131,.0142,.0052,.005,.009,.0138,.014
1522,Four-year,Public 4-year,0,.41639999,.80742307878243,.0041964999,15300,1943,.44,.1185,.3683,.017,.0024,.0019,.0203,.0208,.0109
1523,Four-year,Public 4-year,0,.4621,1.12346509480496,.0037978,15900,4581,.6795,.1063,.1161,.0214,.0028,.0028,.0408,.0024,.028
1526,Four-year,Nonprofit 4-year,0,.51419997,1.16540162406551,.040033199,27200,10554,.3311,.3134,.1376,.0144,.0045,.0022,.0187,.0322,.1459
1528,Four-year,Public 4-year,0,.32499999,1.17114581098734,.0080580004,17000,18970,.6008,.1424,.1566,.0365,.0032,.0023,.0341,.0076,.0164
1531,Four-year,Nonprofit 4-year,0,.61269999,.92083319718726,.0141674,25400,3594,.5996,.0813,.1738,.025,.0013,.0006,.048,.0586,.0118
1533,Four-year,Public 4-year,0,.3536,1.10919602719372,.041092999,17500,9107,.4747,.3083,.1343,.0152,.0028,.0011,.0329,.013,.0177
1535,Four-year,Public 4-year,0,.89929998,.83084701554681,.0035862417,36600,48940,.5385395559824955,.0622722915999573,.2203074287544028,.0823743088910236,.0022195965417867,.0039844593873412,.0372199274202156,.0203888461948981,.0327858149215498
1536,Four-year,Nonprofit 4-year,0,.81879997,.79809162478808,.0050483001,38200,14756,.4214,.0844,.2233,.0494,.0014,.0004,.0304,.15,.0394
1537,Four-year,Public 4-year,0,.69232154,1.01073581625922,.0046233907,28400,43375,.4970445739765768,.0957924787794134,.2076675244439669,.0644231035779521,.0018909799075964,.0015649403674653,.0396391613839046,.0581433383474804,.0338448399054475
1538,Four-year,Nonprofit 4-year,0,.60149997,.85958871344624,.0139932,32300,9706,.6183999999999999,.0473,.1318,.0183,.0011,.0017,.0302,.0914,.06
1540,Four-year,Nonprofit 4-year,0,.29418251,1.07919861431705,.057424054,22400,1332,.3544509222133119,.2863190056134723,.0826337610264635,.0016222133119487,.0144535685645549,.0072340016038492,.0248492381716119,.1467894145950281,.0817970328789094
1541,Four-year,Public 4-year,0,.2199,1.10640466720118,.066431999,19300,3458,.7855,.1116,.0673,.0085,.0035,.0003,.0112,.0118,.0003
1542,Four-year,Nonprofit 4-year,0,.69400001,.9867817371843099,.0269685,24300,1042,.3271,.3157,.1284,.0745,.0021,.001,.0611,.0652,.0248
1544,Four-year,Public 4-year,1,.19239999,1.24758800264691,.086317003,19500,5348,.1408,.7387000000000001,.0462,.0041,.0023,.0002,.0161,.005,.0465
1545,Four-year,Nonprofit 4-year,0,.1494,1.1467539566461,.119024,16700,276,.3664,.5068,.0685,.0034,0,.0034,.0308,.0205,0
1547,Four-year,Nonprofit 4-year,0,.31729999,1.19102503206454,.0562356,18400,1567,.4509,.3178,.0525,.0078,.0049,.001,.0709,.0379,.0564
1554,Four-year,Nonprofit 4-year,0,.66180003,.7707522715893,.0151757,25100,2027,.7887999999999999,.0559,.0695,.0188,.0037,.0005,.0361,.0063,.0204
1555,Four-year,Nonprofit 4-year,0,.1957,1.14591384009311,.067021802,18800,672,.3318,.1459,.0445,.0031,.0031,0,0,.0369,.4347
1556,Four-year,Nonprofit 4-year,0,.43200001,1.11697360888052,.039698999,28100,2267,.4805,.2932,.1013,.0166,.0041,.0012,.0237,.0498,.0296
